fiscalDateEnding,fiscalYear,fiscalQuarter,reportedDate,reportTime,reportedEPS,estimatedEPS,surprise,surprisePercentage,totalRevenue,grossProfit,costOfRevenue,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,totalLiabilities,totalCurrentLiabilities,totalShareholderEquity,commonStockSharesOutstanding,operatingCashflow,capitalExpenditures,dividendPayout,freeCashFlow,priceDate_before,close_unadj_before,close_split_adj_before,close_full_adj_before,priceDate_release,close_unadj_release,close_split_adj_release,close_full_adj_release,priceDate_after,close_unadj_after,close_split_adj_after,close_full_adj_after,market_reaction_return_1d,market_reaction_type,return_close_before_to_after
2023-04-30,2023,Q1,2023-05-24,post-market,0.109,0.092,0.017,18.4783,7192000000.0,4648000000.0,2544000000.0,2140000000.0,633000000.0,1875000000.0,2508000000.0,2043000000.0,44460000000.0,24883000000.0,5079000000.0,5079000000.0,19940000000.0,7260000000.0,24520000000.0,24900000000.0,2911000000.0,248000000.0,99000000.0,2663000000.0,2023-05-23,306.87999725341797,30.687999725341797,30.625165939331055,2023-05-24,305.38000106811523,30.538000106811523,30.47547149658203,2023-05-25,379.7999954223633,37.97999954223633,37.9022331237793,0.23761723279685176,Unspecified (Next Day Close vs Prev Close),0.23761723279685176
2023-07-31,2023,Q2,2023-08-23,post-market,0.27,0.207,0.063,30.4348,13507000000.0,9462000000.0,4045000000.0,6800000000.0,622000000.0,2040000000.0,2662000000.0,6188000000.0,49555000000.0,28797000000.0,5783000000.0,5783000000.0,22054000000.0,10334000000.0,27501000000.0,24990000000.0,6348000000.0,289000000.0,99000000.0,6059000000.0,2023-08-22,456.67999267578125,45.667999267578125,45.57920455932617,2023-08-23,471.1600112915039,47.11600112915039,47.0244026184082,2023-08-24,471.6299819946289,47.16299819946289,47.07130432128906,0.03273641513468636,Unspecified (Next Day Close vs Prev Close),0.03273641513468636
2023-10-31,2023,Q3,2023-11-21,post-market,0.402,0.336,0.066,19.6429,18120000000.0,13400000000.0,4720000000.0,10417000000.0,689000000.0,2294000000.0,2983000000.0,9243000000.0,54148000000.0,32658000000.0,5519000000.0,5519000000.0,20883000000.0,9101000000.0,33265000000.0,24940000000.0,7332000000.0,278000000.0,98000000.0,7054000000.0,2023-11-20,504.09000396728516,50.409000396728516,50.31513214111328,2023-11-21,499.44000244140625,49.944000244140625,49.85100555419922,2023-11-22,487.15999603271484,48.715999603271484,48.62528610229492,-0.033585244973202796,Unspecified (Next Day Close vs Prev Close),-0.033585244973202796
2024-01-31,2024,Q4,2024-02-21,post-market,0.516,0.461,0.055,11.9306,22103000000.0,16791000000.0,5312000000.0,13614000000.0,712000000.0,2465000000.0,3177000000.0,12285000000.0,65728000000.0,44345000000.0,7280000000.0,7280000000.0,22750000000.0,10631000000.0,42978000000.0,24900000000.0,11499000000.0,254000000.0,99000000.0,11245000000.0,2024-02-20,694.5200347900391,69.4520034790039,69.32877349853516,2024-02-21,674.7200012207031,67.47200012207031,67.352294921875,2024-02-22,785.3800201416016,78.53800201416016,78.39865112304688,0.13082414655299443,Unspecified (Next Day Close vs Prev Close),0.13082414655299443
2024-04-30,2024,Q1,2024-05-22,post-market,0.612,0.559,0.053,9.4812,26044000000.0,20406000000.0,5638000000.0,16909000000.0,777000000.0,2720000000.0,3497000000.0,14881000000.0,77072000000.0,53729000000.0,7587000000.0,7587000000.0,27930000000.0,15223000000.0,49142000000.0,24890000000.0,15345000000.0,369000000.0,98000000.0,14976000000.0,2024-05-21,953.8600158691406,95.38600158691406,95.2212142944336,2024-05-22,949.4999694824219,94.94999694824219,94.78597259521484,2024-05-23,1037.9900360107422,103.79900360107422,103.61969757080078,0.08819970779198667,Unspecified (Next Day Close vs Prev Close),0.08819970779198667
2024-07-31,2024,Q2,2024-08-28,post-market,0.68,0.63,0.05,7.9365,30040000000.0,22574000000.0,7466000000.0,18642000000.0,842000000.0,3090000000.0,3932000000.0,16599000000.0,85227000000.0,59633000000.0,8563000000.0,8563000000.0,27070000000.0,13969000000.0,58157000000.0,24848000000.0,14488000000.0,977000000.0,246000000.0,13511000000.0,2024-08-27,128.3000030517578,128.3000030517578,128.0889129638672,2024-08-28,125.61000061035156,125.61000061035156,125.40330505371094,2024-08-29,117.58999633789062,117.58999633789062,117.39649200439453,-0.08347655321650593,Unspecified (Next Day Close vs Prev Close),-0.08347655321650593
2024-10-31,2024,Q3,2024-11-20,post-market,0.81,0.75,0.06,8.0,35082000000.0,26156000000.0,8926000000.0,21869000000.0,897000000.0,3390000000.0,4287000000.0,19309000000.0,96013000000.0,67640000000.0,9107000000.0,9107000000.0,30114000000.0,16479000000.0,65899000000.0,24774000000.0,17627000000.0,813000000.0,245000000.0,16814000000.0,2024-11-19,147.00999450683594,147.00999450683594,146.78065490722656,2024-11-20,145.88999938964844,145.88999938964844,145.6623992919922,2024-11-21,146.6699981689453,146.6699981689453,146.44119262695312,-0.0023127181200274403,Unspecified (Next Day Close vs Prev Close),-0.0023127181200274403
2025-01-31,2025,Q4,2025-02-26,post-market,0.89,0.85,0.04,4.7059,39331000000.0,28723000000.0,10608000000.0,24034000000.0,975000000.0,3714000000.0,4689000000.0,22091000000.0,111601000000.0,80126000000.0,8589000000.0,8589000000.0,32274000000.0,18047000000.0,79327000000.0,24706000000.0,16629000000.0,1077000000.0,245000000.0,15552000000.0,2025-02-25,126.62999725341797,126.62999725341797,126.44114685058594,2025-02-26,131.27999877929688,131.27999877929688,131.084228515625,2025-02-27,120.1500015258789,120.1500015258789,119.97081756591797,-0.05117265578359458,Unspecified (Next Day Close vs Prev Close),-0.05117265578359458
2025-04-30,2025,Q1,2025-05-28,post-market,0.81,0.75,0.06,8.0,44062000000.0,26668000000.0,17394000000.0,21638000000.0,1041000000.0,3989000000.0,5030000000.0,18775000000.0,125254000000.0,89935000000.0,15234000000.0,15234000000.0,41411000000.0,26542000000.0,83843000000.0,24611000000.0,27414000000.0,1227000000.0,244000000.0,26187000000.0,2025-05-27,135.5,135.5,135.3103790283203,2025-05-28,134.80999755859375,134.80999755859375,134.62132263183594,2025-05-29,139.19000244140625,139.19000244140625,138.9951934814453,0.027232311959999554,Unspecified (Next Day Close vs Prev Close),0.027232311959999554
2025-07-31,2025,Q2,2025-08-27,post-market,1.05,1.01,0.04,3.9604,46743000000.0,33853000000.0,12890000000.0,28440000000.0,1122000000.0,4291000000.0,5413000000.0,26422000000.0,140740000000.0,102219000000.0,11639000000.0,11639000000.0,40609000000.0,24257000000.0,100131000000.0,24532000000.0,15365000000.0,1895000000.0,244000000.0,13470000000.0,2025-08-26,181.77000427246094,181.77000427246094,181.52822875976562,2025-08-27,181.60000610351562,181.60000610351562,181.35845947265625,2025-08-28,180.1699981689453,180.1699981689453,179.93035888671875,-0.008802321732348831,Unspecified (Next Day Close vs Prev Close),-0.008802321732348831
2025-10-31,2025,Q3,2025-11-19,post-market,1.3,1.26,0.04,3.1746,57006000000.0,41849000000.0,15157000000.0,36010000000.0,1134000000.0,4705000000.0,5839000000.0,31910000000.0,161148000000.0,116492000000.0,11486000000.0,11486000000.0,42251000000.0,26075000000.0,118897000000.0,24483000000.0,23751000000.0,1636000000.0,244000000.0,22115000000.0,2025-11-18,181.36000061035156,181.36000061035156,181.1289825439453,2025-11-19,186.52000427246094,186.52000427246094,186.28240966796875,2025-11-20,180.63999938964844,180.63999938964844,180.40989685058594,-0.003970020055652393,Unspecified (Next Day Close vs Prev Close),-0.003970020055652393
2026-01-31,2026,Q4,2026-02-25,post-market,1.62,1.54,0.08,5.1948,68127000000.0,51093000000.0,17034000000.0,44299000000.0,1282000000.0,5512000000.0,6794000000.0,42960000000.0,206803000000.0,125605000000.0,10605000000.0,10605000000.0,49510000000.0,32163000000.0,157293000000.0,24432000000.0,36188000000.0,1284000000.0,242000000.0,34904000000.0,2026-02-24,192.85000610351562,192.85000610351562,192.61508178710938,2026-02-25,195.55999755859375,195.55999755859375,195.32176208496094,2026-02-26,184.88999938964844,184.88999938964844,184.66476440429688,-0.041275674308825436,Unspecified (Next Day Close vs Prev Close),-0.041275674308825436
2026-04-30,2026,Q1,2026-05-20,post-market,1.87,1.77,0.1,5.6497,81615000000.0,61157000000.0,20458000000.0,53536000000.0,1300000000.0,6321000000.0,7621000000.0,58321000000.0,259474000000.0,150995000000.0,13237000000.0,13237000000.0,64000000000.0,43884000000.0,195474000000.0,24391000000.0,50344000000.0,1757000000.0,243000000.0,48587000000.0,2026-05-19,220.61000061035156,220.61000061035156,220.35317993164062,2026-05-20,223.47000122070312,223.47000122070312,223.20985412597656,2026-05-21,219.50999450683594,219.50999450683594,219.25445556640625,-0.004986197002354259,Unspecified (Next Day Close vs Prev Close),-0.004986197002354259
